CASE_ID,PARTY_NUMBER,PARTY_TYPE,AT_FAULT,PARTY_SEX,PARTY_AGE,PARTY_SOBRIETY,PARTY_DRUG_PHYSICAL,DIR_OF_TRAVEL,PARTY_SAFETY_EQUIP_1,PARTY_SAFETY_EQUIP_2,FINAN_RESPONS,SP_INFO_1,SP_INFO_2,SP_INFO_3,OAF_VIOLATION_CODE,OAF_VIOL_CAT,OAF_VIOL_SECTION,OAF_VIOLATION_SUFFIX,OAF_1,OAF_2,PARTY_NUMBER_KILLED,PARTY_NUMBER_INJURED,MOVE_PRE_ACC,VEHICLE_YEAR,VEHICLE_MAKE,STWD_VEHICLE_TYPE,CHP_VEH_TYPE_TOWING,CHP_VEH_TYPE_TOWED,RACE,INATTENTION,SPECIAL_INFO_F,SPECIAL_INFO_G,ACCIDENT_YEAR
6290651,1,1,Y,M,56,A,-,N,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,1998,DODGE,D,22,,B,,-,-,2014
6290651,2,2,N,M,98,A,-,W,-,-,O,-,3,-,-,"- ",,,N,-,1,0,B,,-,N,60,,W,,-,-,2014
6291872,1,4,Y,M,62,A,-,S,-,-,O,-,3,-,-,"- ",,,N,-,1,0,B,,-,L,04,,W,,-,-,2014
6291872,2,1,N,M,63,A,-,E,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2008,VOLKSWAGEN,A,01,,W,,-,-,2014
6292119,1,1,N,-,998,G,G,E,-,-,,-,-,-,,19,20001,A,A,-,0,0,B,,-,A,01,,,,-,-,2015
6292119,2,4,Y,M,64,A,-,N,-,-,O,-,-,-,-,"- ",,,N,-,1,0,B,,-,L,04,,W,,-,-,2015
6384214,1,2,Y,M,17,A,-,W,-,-,O,-,-,-,-,"- ",,,N,-,0,1,B,,-,N,60,,B,,-,-,2014
6384214,2,1,N,-,998,G,G,-,-,-,,-,-,-,-,"- ",,,N,-,0,0,B,,-,D,22,,,,-,-,2014
6384234,1,1,Y,M,51,A,-,W,M,G,Y,-,-,-,-,"- ",,,N,-,0,0,B,2007,FORD,D,22,,B,,-,-,2014
6384234,2,2,N,F,64,A,-,N,-,-,O,-,-,-,-,"- ",,,N,-,0,1,B,,-,N,60,,W,,-,-,2014
6393420,1,1,Y,M,69,A,-,S,M,G,Y,-,3,-,,34,21950,A,A,E,0,0,E,2006,VOLVO,A,01,,W,,-,-,2014
6393420,2,2,N,M,71,A,-,E,-,-,O,-,3,-,-,"- ",,,N,-,0,1,-,,-,N,60,,W,,-,-,2014
6393498,1,2,Y,F,57,-,,-,-,-,O,-,-,-,-,"- ",,,-,-,0,1,-,,-,N,60,,,,-,-,2014
6393498,2,1,N,M,36,A,-,S,M,H,Y,-,3,-,-,"- ",,,-,-,0,0,B,2012,TOYOTA,A,01,,W,,-,-,2014
6396251,1,4,Y,M,15,A,-,N,-,-,O,-,-,-,-,"- ",,,N,-,0,1,E,,-,L,04,,W,,-,-,2014
6396251,2,1,N,F,31,A,-,N,M,G,Y,-,-,-,-,"- ",,,N,-,0,0,B,2013,NISSAN,A,07,,W,,-,-,2014
6396252,1,1,Y,M,30,A,-,S,P,G,Y,-,3,-,-,"- ",,,-,-,0,0,E,2003,JEEP,A,01,,W,,-,-,2014
6396252,2,2,N,M,41,A,-,E,-,-,O,-,-,-,-,"- ",,,-,-,0,1,-,,-,N,60,,B,,-,-,2014
6396255,1,1,Y,M,35,A,-,W,M,G,Y,-,-,-,-,"- ",,,N,-,0,0,E,2013,TOYOTA,A,01,,A,,-,-,2014
6396255,2,2,N,F,22,A,-,E,-,-,O,-,2,-,-,"- ",,,N,-,0,1,B,,-,N,60,,A,,-,-,2014
6396256,1,1,Y,M,48,A,-,S,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2001,KIA,A,07,,H,,-,-,2014
6396256,2,2,N,F,24,A,-,E,-,-,O,-,3,-,-,"- ",,,N,-,0,1,L,,-,N,60,,A,,-,-,2014
6396260,1,1,Y,M,42,A,-,E,M,G,Y,-,-,-,-,"- ",,,N,-,0,0,E,2002,HONDA,A,01,,W,,-,-,2014
6396260,2,4,N,M,41,A,-,N,-,-,O,-,-,-,-,"- ",,,N,-,0,1,B,,-,L,04,,O,,-,-,2014
6396264,1,1,Y,M,63,A,-,S,M,G,Y,-,3,-,-,"- ",,,E,-,0,0,E,2012,HONDA,A,01,,W,,-,-,2014
6396264,2,2,N,F,20,A,-,E,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,N,60,,A,,-,-,2014
6396276,1,1,Y,F,17,A,-,S,M,G,Y,-,3,-,-,"- ",,,E,M,0,0,E,2006,TOYOTA,A,01,,W,,-,-,2014
6396276,2,2,N,F,62,A,-,-,-,-,O,-,3,-,-,"- ",,,M,-,0,1,R,,-,N,60,,W,,-,-,2014
6396280,1,1,Y,F,68,A,-,E,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2006,HYUNDAI,A,01,,A,,-,-,2014
6396280,2,4,N,F,26,A,-,N,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2014
6396288,1,1,Y,M,54,A,-,N,M,G,Y,-,-,-,-,"- ",,,N,-,0,0,B,1997,HONDA,A,01,,B,,-,-,2014
6396288,2,2,N,F,11,-,,W,-,-,O,-,-,-,-,"- ",,,-,-,0,1,-,,-,N,60,,B,,-,-,2014
6396296,1,1,Y,F,57,A,-,N,M,P,Y,-,3,-,-,"- ",,,N,-,0,0,O,1990,TOYOTA,A,01,,W,,-,-,2014
6396296,2,4,N,F,62,A,-,N,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2014
6396350,1,1,Y,M,79,A,-,N,M,G,Y,-,-,-,-,"- ",,,M,-,0,0,B,2003,ACURA,A,01,,B,,-,-,2014
6396350,2,4,N,M,57,A,-,W,-,-,O,-,-,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2014
6396354,1,1,Y,-,998,D,-,N,-,-,,-,-,-,-,"- ",,,N,-,0,0,B,,-,A,01,,,,-,-,2014
6396354,2,2,N,M,25,A,-,E,-,-,O,-,1,-,-,"- ",,,-,-,0,1,B,,-,N,60,,W,,-,-,2014
6396362,1,1,Y,M,51,A,-,S,M,B,Y,-,-,-,-,"- ",,,N,-,0,0,E,2011,FORD,A,01,,W,,-,-,2014
6396362,2,2,N,M,51,A,-,E,-,-,O,-,-,-,-,"- ",,,N,-,0,1,R,,-,N,60,,H,,-,-,2014
6396366,1,4,Y,-,16,A,-,S,-,-,O,-,-,-,-,"- ",,,-,-,0,1,B,,-,L,04,,,,-,-,2014
6396366,2,1,N,F,55,A,-,E,M,G,Y,-,-,-,-,"- ",,,-,-,0,0,B,1997,MAZDA,-,,,W,,-,-,2014
6396370,1,1,Y,F,45,A,-,W,-,-,Y,-,3,-,-,"- ",,,-,-,0,0,B,1999,TOYOTA,A,01,,W,,-,-,2014
6396370,2,2,N,M,20,-,,S,-,-,O,-,-,-,-,"- ",,,-,-,0,1,-,,-,N,60,,O,,-,-,2014
6396394,1,1,Y,-,998,G,G,N,-,-,,-,3,-,-,"- ",,,-,-,0,0,B,,-,A,01,,,,-,-,2014
6396394,2,2,N,M,19,A,-,E,-,-,O,-,3,-,-,"- ",,,-,-,0,1,B,,-,N,60,,B,,-,-,2014
6396398,1,1,Y,F,57,A,-,N,M,G,Y,-,-,-,-,"- ",,,N,-,0,0,D,2006,HONDA,A,01,,W,,-,-,2014
6396398,2,2,N,M,59,B,-,W,-,-,O,-,-,-,-,"- ",,,N,-,0,1,B,,-,N,60,,B,,-,-,2014
6429526,1,1,Y,M,35,G,G,S,P,N,Y,-,3,-,-,"- ",,,-,-,0,0,O,1991,TOYOTA,D,22,,H,,-,-,2014
6429526,2,4,N,F,45,G,G,S,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,A,,-,-,2014
6429527,1,4,Y,M,19,A,-,W,-,-,O,-,-,-,-,"- ",,,-,-,0,1,B,,-,L,04,,A,,-,-,2014
6429527,2,1,N,M,70,A,-,W,-,-,Y,-,-,-,-,"- ",,,-,-,0,0,O,2003,DODGE,D,22,,W,,-,-,2014
6442280,1,2,Y,M,60,A,-,W,-,-,O,-,3,-,-,"- ",,,N,-,0,1,L,,-,N,60,,W,,-,-,2014
6442280,2,1,N,F,70,A,-,S,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2012,HONDA,A,01,,W,,-,-,2014
6450161,1,4,Y,F,34,A,-,S,-,-,O,-,-,-,-,"- ",,,-,-,0,1,A,,-,L,04,,W,,-,-,2014
6450161,2,1,N,F,67,A,-,E,M,G,Y,-,-,-,-,"- ",,,-,-,0,0,B,2012,TOYOTA,A,01,,,,-,-,2014
6450165,1,1,N,M,63,A,-,-,-,-,Y,-,-,-,-,"- ",,,N,-,0,0,E,1994,PLYMOUTH,A,08,,W,,-,-,2014
6450165,2,4,Y,M,36,A,-,-,-,-,O,-,-,-,-,"- ",,,N,-,0,1,B,,-,L,04,,O,,-,-,2014
6450174,1,4,Y,F,23,A,-,S,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,O,,-,-,2014
6450174,2,1,N,M,43,A,-,E,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,1995,WHITE,A,08,,W,,-,-,2014
6450181,1,1,Y,M,53,A,-,S,M,E,Y,-,3,-,-,"- ",,,E,-,0,0,E,2002,TOYOTA,A,01,,W,,-,-,2014
6450181,2,2,N,F,53,A,-,E,-,-,O,-,3,-,-,"- ",,,-,-,0,1,B,,-,N,60,,W,,-,-,2014
6450185,1,1,Y,M,76,A,-,N,M,G,Y,-,-,-,-,"- ",,,N,-,0,0,J,2013,NISSAN,A,01,,W,,-,-,2014
6450185,2,4,N,M,25,A,-,N,-,-,O,-,-,-,-,"- ",,,N,-,0,1,B,,-,L,04,,A,,-,-,2014
6450186,1,4,Y,M,69,A,-,W,-,-,O,-,-,-,-,"- ",,,-,-,0,1,B,,-,L,04,,W,,-,-,2014
6450190,1,1,Y,M,42,G,G,S,M,G,Y,-,-,-,-,"- ",,,N,-,0,0,D,2000,DODGE,A,01,,B,,-,-,2014
6450190,2,4,N,F,15,A,-,S,-,-,O,-,-,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2014
6450197,1,1,N,M,56,A,-,S,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,O,2004,VOLVO,A,01,,O,,-,-,2014
6450197,2,4,N,M,14,A,-,S,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,H,,-,-,2014
6450198,1,1,Y,M,52,D,-,S,M,B,Y,-,-,-,-,"- ",,,N,-,0,0,D,2007,MAZDA,A,01,,B,,-,-,2014
6450198,2,2,N,M,18,A,-,E,-,-,O,-,-,-,-,"- ",,,N,-,0,1,B,,-,N,60,,W,,-,-,2014
6450202,1,4,Y,M,998,G,G,W,-,-,O,-,3,-,-,"- ",,,N,-,0,0,B,,-,L,04,,W,,-,-,2014
6450202,2,2,N,-,998,A,-,-,-,-,O,-,3,-,-,"- ",,,N,-,0,1,R,,-,N,60,,,,-,-,2014
6450209,1,1,Y,F,27,G,G,S,M,G,Y,-,-,-,-,"- ",,,N,-,0,0,E,2013,HYUNDAI,A,01,,W,,-,-,2014
6450209,2,2,N,F,38,-,-,E,-,-,O,-,-,-,-,"- ",,,N,-,0,1,R,,-,N,60,,A,,-,-,2014
6450210,1,1,Y,-,998,D,-,E,-,-,,-,3,-,-,"- ",,,N,-,0,0,E,,-,A,01,,,,-,-,2014
6450210,2,2,N,F,22,A,-,N,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,N,60,,,,-,-,2014
6450214,1,1,Y,M,21,A,-,S,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,E,2008,NISSAN,A,01,,A,,-,-,2014
6450214,2,4,N,F,26,C,-,N,-,-,O,-,3,-,-,"- ",,,K,-,0,1,B,,-,L,04,,W,,-,-,2014
6450217,1,1,Y,-,998,D,-,N,-,-,,-,3,-,-,"- ",,,N,-,0,0,B,,-,A,01,,,,-,-,2014
6450217,2,2,N,M,43,A,-,W,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,N,60,,B,,-,-,2014
6450230,1,2,Y,M,12,A,-,N,-,-,O,-,-,-,-,"- ",,,N,-,0,1,B,,-,N,60,,B,,-,-,2014
6450230,2,1,N,M,60,A,-,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2007,TOYOTA,A,01,,W,,-,-,2014
6450238,1,1,Y,F,47,A,-,W,M,G,Y,-,1,-,-,"- ",,,F,-,0,0,B,2004,TOYOTA,A,07,,W,-,-,-,2014
6450238,2,2,N,F,55,-,-,N,-,-,O,-,-,-,-,"- ",,,N,-,0,1,B,,-,N,60,,W,,-,-,2014
6458115,1,2,Y,M,17,A,-,W,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,N,60,,B,,-,-,2014
6458115,2,1,N,F,56,A,-,N,M,G,Y,-,3,-,-,"- ",,,-,-,0,0,B,2004,DODGE,A,01,,W,,-,-,2014
6458139,1,1,Y,M,998,G,G,-,-,-,,-,-,-,-,"- ",,,-,-,0,0,F,2008,KIA,A,01,,B,,-,-,2014
6458139,2,4,N,F,22,A,-,N,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2014
6458143,1,2,Y,M,26,A,-,S,-,-,O,-,3,-,-,"- ",,,N,-,0,0,B,,-,N,60,,W,,-,-,2014
6458143,2,4,N,M,58,A,-,S,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2014
6458147,1,1,Y,M,40,A,-,W,M,G,Y,-,-,-,-,"- ",,,-,-,0,0,B,2006,MAZDA,A,01,,B,,-,-,2014
6458147,2,2,N,F,52,A,-,N,-,-,O,-,3,-,-,"- ",,,-,-,0,1,R,,-,N,60,,B,,-,-,2014
6458151,1,4,N,F,21,A,-,E,-,-,O,-,-,-,-,"- ",,,-,-,0,1,B,,-,L,04,,W,,-,-,2014
6458151,2,1,Y,F,40,A,-,-,M,G,Y,-,-,-,-,"- ",,,H,-,0,0,E,2013,HONDA,A,01,,W,,-,-,2014
6458155,1,2,Y,F,70,A,-,N,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,N,60,,W,,-,-,2014
6458155,2,1,N,F,26,A,-,E,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,D,2001,PONTIAC,A,01,,W,,-,-,2014
6458938,1,1,N,M,74,A,-,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2003,FORD,D,22,,O,,-,-,2014
6458938,2,4,Y,M,69,A,-,S,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2014
6468722,1,1,Y,M,52,A,-,E,M,G,Y,-,3,-,-,"- ",,,E,-,0,0,B,2013,TOYOTA,D,22,,H,,-,-,2014
6468722,2,2,N,F,48,A,-,N,-,-,O,-,3,-,-,"- ",,,-,-,0,1,B,,-,N,60,,B,,-,-,2014
6468747,1,1,Y,M,21,A,-,S,M,P,Y,-,-,-,-,"- ",,,F,-,0,0,K,,HONDA,A,01,,A,K,-,-,2014
6468747,2,4,N,F,18,A,-,S,-,-,O,-,-,-,-,"- ",,,-,-,0,1,B,,-,L,04,,W,,-,-,2014
6468747,3,1,N,M,29,A,-,S,M,C,,-,-,-,-,"- ",,,-,-,0,0,B,2006,"OTHER - DOMESTIC",D,72,,B,,-,-,2014
6468769,1,1,Y,M,48,A,-,E,M,G,Y,-,-,-,-,"- ",,,N,-,0,0,L,1998,TOYOTA,D,22,,H,,-,-,2014
6468769,2,4,N,F,20,A,-,S,-,-,O,-,-,-,-,"- ",,,N,-,0,1,B,,-,L,04,,O,,-,-,2014
6487161,1,2,Y,M,17,A,-,W,-,-,O,-,-,-,-,"- ",,,N,-,0,1,B,,-,N,60,,O,,-,-,2014
6487161,2,1,N,M,998,A,-,W,-,-,N,-,-,-,-,"- ",,,N,-,0,0,D,2008,FORD,J,48,,B,,-,-,2014
6491762,1,2,Y,F,77,A,-,N,-,-,O,-,-,-,-,"- ",,,N,-,0,1,R,,-,N,60,,W,,-,-,2014
6491762,2,1,N,F,64,A,-,W,M,G,Y,-,-,-,-,"- ",,,N,-,0,0,G,2007,MAZDA,A,01,,A,,-,-,2014
6491775,1,2,Y,M,18,A,-,W,-,-,O,-,3,-,-,"- ",,,N,-,0,1,L,,-,N,60,,B,,-,-,2014
6491775,2,1,N,-,998,G,G,N,-,-,,-,3,-,-,"- ",,,N,-,0,0,B,,-,-,,,,,-,-,2014
6491779,1,1,Y,F,54,A,-,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,G,1998,NISSAN,A,07,,B,,-,-,2014
6491779,2,2,N,M,52,-,,N,-,-,O,-,-,-,-,"- ",,,-,-,0,1,-,,-,N,60,,O,,-,-,2014
6491782,1,4,Y,F,24,A,-,E,-,-,O,-,-,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2014
6491782,2,1,N,F,93,A,-,N,M,G,Y,-,-,-,-,"- ",,,N,-,0,0,B,2007,HONDA,A,01,,W,,-,-,2014
6491783,1,1,Y,M,30,A,-,W,M,G,Y,-,-,-,-,"- ",,,N,-,0,0,D,,HONDA,A,01,,A,,-,-,2014
6491783,2,4,N,M,22,A,-,W,-,-,O,-,-,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2014
6491791,1,4,Y,M,53,A,-,N,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2014
6491791,2,4,N,F,53,A,-,N,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2014
6491795,1,4,Y,M,47,A,-,W,-,-,O,-,-,-,-,"- ",,,K,-,0,1,B,,-,L,04,,W,,-,-,2014
6491795,2,1,N,F,51,A,-,S,M,C,Y,-,-,-,-,"- ",,,N,-,0,0,B,2009,BMW,A,01,,W,,-,-,2014
6491845,1,1,Y,M,62,A,-,S,M,G,,-,3,-,-,"- ",,,F,-,0,0,K,2011,HONDA,A,01,,W,-,-,-,2014
6491845,2,4,N,F,21,A,-,S,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2014
6491857,1,1,Y,M,85,A,-,E,M,G,Y,-,-,-,-,"- ",,,E,-,0,0,D,2001,HONDA,A,01,,W,,-,-,2014
6491857,2,4,N,M,36,A,-,S,-,-,O,-,-,-,-,"- ",,,-,-,0,1,B,,-,L,04,,W,,-,-,2014
6491865,1,2,Y,F,61,A,-,S,-,-,O,-,-,-,-,"- ",,,-,-,0,1,B,,-,N,60,,W,,-,-,2014
6491865,2,4,N,M,28,A,-,W,-,-,O,-,-,-,-,"- ",,,-,-,0,1,B,,-,L,04,,H,,-,-,2014
6491894,1,4,Y,M,51,C,-,S,-,-,O,-,3,-,-,"- ",,,N,-,0,0,E,,-,L,04,,B,,-,-,2014
6491894,2,4,N,M,55,C,-,N,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,B,,-,-,2014
6491898,1,1,Y,F,32,A,-,N,M,G,Y,-,-,-,-,"- ",,,-,-,0,0,B,2006,TOYOTA,A,01,,W,,-,-,2014
6491898,2,4,N,M,28,-,,E,-,-,O,-,-,-,-,"- ",,,-,-,0,1,-,,-,L,04,,W,,-,-,2014
6491901,1,4,N,F,24,A,-,N,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2014
6491901,2,1,Y,M,57,A,-,N,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,D,2014,DODGE,A,01,,B,,-,-,2014
6491906,1,4,Y,M,48,A,-,S,-,-,O,-,-,-,-,"- ",,,N,-,0,0,B,,-,L,04,,B,,-,-,2014
6491906,2,2,N,F,61,A,-,-,-,-,O,-,-,-,-,"- ",,,N,-,0,1,B,,-,N,60,,W,,-,-,2014
6491910,1,1,Y,M,76,-,E,S,M,G,Y,-,-,-,-,"- ",,,M,-,0,0,B,2006,CHRYSLER,A,01,,B,,-,-,2014
6491910,2,2,N,M,63,-,,S,-,-,O,-,-,-,-,"- ",,,-,-,0,1,-,,-,N,60,,B,,-,-,2014
6491914,1,5,Y,-,998,A,-,S,-,-,O,-,3,-,-,"- ",,,N,-,0,0,O,2007,BMW,A,01,,,,-,-,2014
6491914,2,4,N,M,21,A,-,W,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2014
6508298,1,1,Y,F,72,A,-,S,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,1986,ACURA,A,01,,O,,-,-,2014
6508298,2,2,N,F,5,A,-,E,-,-,O,-,3,-,,35,21950,B,A,-,0,1,B,,-,N,60,,B,,-,-,2014
6508310,1,4,Y,M,19,A,-,S,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,A,,-,-,2014
6508310,2,-,N,F,38,A,-,E,M,G,,-,3,-,-,"- ",,,N,-,0,0,B,2007,DODGE,A,01,,H,,-,-,2014
6508318,1,1,N,F,24,A,-,S,-,-,Y,-,3,-,-,"- ",,,M,-,0,0,E,1999,MAZDA,A,01,,H,,-,-,2014
6508318,2,4,Y,M,26,A,-,W,-,-,O,-,3,-,-,"- ",,,M,-,0,1,B,,-,L,04,,B,,-,-,2014
6511719,1,4,Y,M,35,A,-,N,-,-,O,-,3,-,-,"- ",,,N,-,0,1,I,,-,L,04,,W,,-,-,2014
6511719,2,1,N,F,74,A,-,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,E,2005,LINCOLN,A,01,,W,,-,-,2014
6511727,1,1,Y,F,38,H,H,E,M,G,Y,-,3,-,-,"- ",,,-,-,0,0,E,2012,HONDA,A,08,,,,-,-,2014
6511727,2,2,N,F,39,H,H,N,-,-,O,-,-,-,-,"- ",,,-,-,0,1,-,,-,N,60,,A,,-,-,2014
6523655,1,2,Y,M,43,A,-,N,-,-,O,-,-,-,,35,21950,B,A,-,0,1,B,,-,N,60,,W,,-,-,2014
6523655,2,1,N,M,28,A,-,W,M,G,Y,-,-,-,-,"- ",,,A,-,0,0,B,1998,VOLVO,A,01,,W,,-,-,2014
6523675,1,4,Y,F,998,D,-,W,-,-,O,-,3,-,-,"- ",,,N,-,0,0,B,,-,L,04,,,,-,-,2014
6523675,2,2,N,M,57,A,-,S,-,-,O,-,3,-,-,"- ",,,N,-,0,1,R,,-,N,60,,B,,-,-,2014
6526417,1,1,Y,M,63,A,-,E,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,E,2004,HONDA,A,07,,W,,-,-,2014
6526417,2,2,N,M,19,-,,S,-,-,O,-,-,-,-,"- ",,,-,-,0,1,-,,-,N,60,,O,,-,-,2014
6526421,1,2,Y,M,20,A,-,S,-,-,O,-,-,-,-,"- ",,,N,-,0,1,B,,-,N,60,,A,,-,-,2014
6526421,2,1,N,-,998,D,-,S,-,-,,-,-,-,-,"- ",,,E,-,0,0,B,,-,-,99,,,,-,-,2014
6526425,1,1,Y,F,21,A,-,S,L,G,Y,-,3,-,-,"- ",,,-,-,0,0,B,2009,NISSAN,A,01,,W,,-,-,2014
6526425,2,4,N,F,31,A,-,W,-,-,O,-,3,-,-,"- ",,,-,-,0,1,B,,-,L,04,,W,,-,-,2014
6526429,1,1,Y,F,77,A,-,E,M,G,Y,-,-,-,-,"- ",,,N,-,0,0,B,2005,TOYOTA,A,01,,W,,-,-,2014
6526429,2,4,N,F,31,A,-,S,-,-,O,-,-,-,-,"- ",,,M,-,0,1,B,,-,L,04,,W,,-,-,2014
6526433,1,1,Y,F,34,A,-,E,M,G,Y,-,-,-,-,"- ",,,F,-,0,0,B,2004,MITSUBISHI,A,01,,B,K,-,-,2014
6526433,2,4,N,F,26,A,-,-,-,-,O,-,-,-,-,"- ",,,N,-,0,1,B,,-,L,04,,B,,-,-,2014
6526437,1,1,Y,F,22,A,-,W,M,G,Y,-,-,-,-,"- ",,,F,-,0,0,B,1994,TOYOTA,A,01,,A,-,-,-,2014
6526437,2,2,N,F,31,A,-,N,-,-,O,-,-,-,-,"- ",,,-,-,0,1,B,,-,N,60,,W,,-,-,2014
6526441,1,1,N,F,61,A,-,E,M,E,Y,-,3,-,-,"- ",,,N,-,0,0,B,,TOYOTA,A,01,,W,,-,-,2014
6526441,2,4,N,F,48,-,,S,-,-,O,-,-,-,-,"- ",,,-,-,0,1,-,,-,L,04,,W,,-,-,2014
6526453,1,1,Y,F,23,A,-,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2006,TOYOTA,A,01,,,,-,-,2014
6526453,2,2,N,M,14,A,-,N,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,N,60,,B,,-,-,2014
6526457,1,1,Y,M,40,A,-,S,M,P,Y,-,-,-,-,"- ",,,N,-,0,0,O,2013,FORD,A,01,,A,,-,-,2014
6526457,2,4,N,F,23,A,-,S,-,-,O,-,-,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2014
6527041,1,4,Y,F,36,A,-,S,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,H,,-,-,2014
6527061,1,1,Y,-,55,B,-,E,M,B,Y,-,1,-,,20,23153,A,A,-,0,0,B,2014,KIA,A,01,,W,,-,-,2014
6527061,2,2,N,F,32,D,-,S,-,-,O,-,-,-,-,"- ",,,N,-,0,1,L,,-,N,60,,W,,-,-,2014
6532991,1,1,Y,F,58,A,-,W,M,G,Y,-,3,-,,34,21950,A,A,-,0,0,E,2001,HONDA,A,01,,W,,-,-,2014
6532991,2,2,N,F,10,H,H,W,-,-,O,-,3,-,-,"- ",,,N,-,0,1,-,,-,N,60,,O,,-,-,2014
6532991,3,2,N,F,5,H,H,W,-,-,O,-,3,-,-,"- ",,,-,-,0,1,-,,-,N,60,,O,,-,-,2014
6532991,4,2,N,M,11,H,H,W,-,-,O,-,3,-,-,"- ",,,-,-,0,1,-,,-,N,60,,W,,-,-,2014
6535843,1,1,Y,F,30,A,-,S,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,O,2006,MAZDA,A,01,,A,,-,-,2014
6535843,2,4,N,F,44,A,-,S,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2014
6535848,1,1,Y,-,998,G,G,S,-,-,,-,-,-,-,"- ",,,-,-,0,0,A,,-,-,99,,,,-,-,2014
6535848,2,2,N,F,29,G,G,S,-,-,O,-,-,-,-,"- ",,,-,-,0,1,R,,-,N,60,,B,,-,-,2014
6535848,3,3,N,-,998,H,H,S,-,-,O,-,-,-,-,"- ",,,-,-,0,0,O,2011,HONDA,-,,,,,-,-,2014
6535863,1,4,N,M,44,A,-,E,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2014
6535863,2,1,N,F,30,A,-,W,M,G,Y,-,3,-,,31,22101,D,A,E,0,0,B,2008,MAZDA,A,01,,A,,-,-,2014
6535879,1,1,Y,M,24,A,-,W,M,G,Y,-,-,-,-,"- ",,,N,-,0,0,B,2000,NISSAN,A,07,,O,,-,-,2014
6535879,2,2,N,M,55,A,-,S,-,-,O,-,-,-,-,"- ",,,N,-,0,1,R,,-,N,60,,W,,-,-,2014
6535915,1,2,Y,M,55,A,-,-,-,-,O,-,-,-,-,"- ",,,M,-,0,1,B,,-,N,60,,B,,-,-,2014
6535915,2,1,N,M,67,A,-,E,M,G,Y,-,-,-,-,"- ",,,N,-,0,0,B,2013,LEXUS,A,01,,B,,-,-,2014
6537505,1,1,Y,F,38,A,-,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,D,1992,HONDA,A,01,,W,,-,-,2014
