CASE_ID,ACCIDENT_YEAR,PROC_DATE,JURIS,COLLISION_DATE,COLLISION_TIME,OFFICER_ID,REPORTING_DISTRICT,DAY_OF_WEEK,CHP_SHIFT,POPULATION,CNTY_CITY_LOC,SPECIAL_COND,BEAT_TYPE,CHP_BEAT_TYPE,CITY_DIVISION_LAPD,CHP_BEAT_CLASS,BEAT_NUMBER,PRIMARY_RD,SECONDARY_RD,DISTANCE,DIRECTION,INTERSECTION,WEATHER_1,WEATHER_2,STATE_HWY_IND,CALTRANS_COUNTY,CALTRANS_DISTRICT,STATE_ROUTE,ROUTE_SUFFIX,POSTMILE_PREFIX,POSTMILE,LOCATION_TYPE,RAMP_INTERSECTION,SIDE_OF_HWY,TOW_AWAY,COLLISION_SEVERITY,NUMBER_KILLED,NUMBER_INJURED,PARTY_COUNT,PRIMARY_COLL_FACTOR,PCF_CODE_OF_VIOL,PCF_VIOL_CATEGORY,PCF_VIOLATION,PCF_VIOL_SUBSECTION,HIT_AND_RUN,TYPE_OF_COLLISION,MVIW,PED_ACTION,ROAD_SURFACE,ROAD_COND_1,ROAD_COND_2,LIGHTING,CONTROL_DEVICE,CHP_ROAD_TYPE,PEDESTRIAN_ACCIDENT,BICYCLE_ACCIDENT,MOTORCYCLE_ACCIDENT,TRUCK_ACCIDENT,NOT_PRIVATE_PROPERTY,ALCOHOL_INVOLVED,STWD_VEHTYPE_AT_FAULT,CHP_VEHTYPE_AT_FAULT,COUNT_SEVERE_INJ,COUNT_VISIBLE_INJ,COUNT_COMPLAINT_PAIN,COUNT_PED_KILLED,COUNT_PED_INJURED,COUNT_BICYCLIST_KILLED,COUNT_BICYCLIST_INJURED,COUNT_MC_KILLED,COUNT_MC_INJURED,PRIMARY_RAMP,SECONDARY_RAMP,LATITUDE,LONGITUDE,COUNTY,CITY,POINT_X,POINT_Y
8010480,2016,2017-02-09,0103,2016-02-18,1300,119,20,4,5,6,0103,0,0,0,,0,014,"RT 123","ADDISON ST",9.00,N,N,C,-,Y,ALA,4,123,-,-,3.080,I,5,N,N,4,0,1,2,A,-,21,22106,,N,G,B,C,B,H,-,A,D,0,Y,,,,Y,,I,11,0,0,1,0,1,0,0,0,0,"- ","- ",,,ALAMEDA,BERKELEY,-122.29181367,37.868158809999997
8010529,2016,2016-04-05,0103,2016-02-17,1926,10,39,3,5,6,0103,0,0,0,,0,010,"SHATTUCK AV","ESSEX ST",0.00,,Y,C,-,N,,,,,,,,,,N,3,0,1,2,A,-,10,21950,A,N,A,B,B,B,H,-,C,D,0,Y,,,,Y,,A,01,0,1,0,0,1,0,0,0,0,"- ","- ",,,ALAMEDA,BERKELEY,-122.26632993,37.853799960000003
8010541,2016,2016-04-18,0103,2016-02-15,1918,149,30,1,5,6,0103,0,0,0,,0,003,"W UNIVERSITY AV","S GRANT ST",0.00,,Y,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,10,21950,A,N,G,B,B,A,H,-,C,D,0,Y,,,,Y,,A,01,0,1,0,0,1,0,0,0,0,"- ","- ",,,ALAMEDA,BERKELEY,-122.27527985,37.871329950000003
8012242,2016,2016-04-07,0103,2016-02-02,1658,143,29,2,5,6,0103,0,0,0,,0,003,"FULTON ST","BANCROFT WY",0.00,,Y,B,-,N,,,,,,,,,,Y,2,0,1,2,A,-,01,23152,E,N,C,G,A,A,H,-,A,A,0,,Y,,,Y,,A,01,1,0,0,0,0,0,1,0,0,"- ","- ",,,ALAMEDA,BERKELEY,-122.26592995,37.8678399
8012246,2016,2016-04-07,0103,2016-02-02,2328,149,16,2,5,6,0103,0,0,0,,0,002,"S SPRUCE ST","E VINE ST",0.00,,Y,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,10,21950,A,N,G,B,B,A,H,-,C,A,0,Y,,,,Y,Y,A,01,0,0,1,0,1,0,0,0,0,"- ","- ",,,ALAMEDA,BERKELEY,-122.26592997,37.880659899999998
8012262,2016,2016-04-07,0103,2016-02-05,1848,102,22,5,5,6,0103,0,0,0,,0,004,"SAN PABLO AV","VIRGINIA ST",0.00,,Y,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,17,22517,,N,H,G,A,A,H,-,C,D,0,,Y,,,Y,,A,01,0,0,1,0,0,0,1,0,0,"- ","- ",,,ALAMEDA,BERKELEY,-122.29358993,37.873429960000003
8012266,2016,2016-04-07,0103,2016-02-01,0811,4,29,1,5,6,0103,0,0,0,,0,005,"CENTER ST","MARTIN LUTHER KING JR WY",0.00,,Y,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,09,21801,A,N,D,G,A,A,H,-,A,A,0,,Y,,,Y,,A,01,0,1,0,0,0,0,1,0,0,"- ","- ",,,ALAMEDA,BERKELEY,-122.27279989,37.86965996
8012282,2016,2016-04-07,0103,2016-02-07,1639,57,39,7,5,6,0103,0,0,0,,0,009,"PARKER ST","FULTON ST",0.00,,Y,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,09,21802,A,N,D,G,A,A,H,-,A,A,0,,Y,,,Y,,A,01,0,0,1,0,0,0,1,0,0,"- ","- ",,,ALAMEDA,BERKELEY,-122.26485993999999,37.862449920000003
8012286,2016,2016-04-11,0103,2016-02-07,1654,14,29,7,5,6,0103,0,0,0,,0,005,"MILVIA ST","CHANNING WY",0.00,,Y,A,-,N,,,,,,,,,,N,4,0,1,2,D,-,00,,,N,G,B,B,A,H,-,A,A,0,Y,,,,Y,,-,"- ",0,0,1,0,1,0,0,0,0,"- ","- ",,,ALAMEDA,BERKELEY,-122.27005995,37.865449920000003
8012298,2016,2016-04-07,0103,2016-02-06,2015,48,28,6,5,6,0103,0,0,0,,0,007,"DURANT AV","DURANT AV 2450",0.00,,Y,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,21,22106,,N,G,B,F,A,G,-,C,D,0,Y,,,,Y,,A,01,0,1,0,0,1,0,0,0,0,"- ","- ",,,ALAMEDA,BERKELEY,-122.25963593,37.867713809999998
8012306,2016,2016-04-07,0103,2016-02-09,1146,85,35,2,5,6,0103,0,0,0,,0,010,"ASHBY AV","SHATTUCK AV",0.00,,Y,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,03,22350,,N,B,G,A,A,H,-,A,A,0,,Y,,,Y,,L,04,0,1,0,0,0,0,1,0,0,"- ","- ",,,ALAMEDA,BERKELEY,-122.26651998,37.85528995
8012318,2016,2016-04-07,0103,2016-02-09,1826,17,11,2,5,6,0103,0,0,0,,0,001,"SOLANO AV","PERALTA ST",117.00,E,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,03,22350,,N,C,G,A,A,H,-,C,A,0,,Y,,,Y,,L,04,0,1,0,0,0,0,1,0,0,"- ","- ",,,ALAMEDA,BERKELEY,-122.28522543,37.891042480000003
8036886,2016,2016-05-10,0103,2016-03-06,2246,79,23,7,5,6,0103,0,0,0,,0,003,"UNIVERSITY AV","UNIVERSITY AV 1716",0.00,,Y,C,-,N,,,,,,,,,,N,2,0,1,2,A,-,11,21954,A,N,G,B,D,B,H,-,C,D,0,Y,,,,Y,,N,60,1,0,0,0,1,0,0,0,0,"- ","- ",,,ALAMEDA,BERKELEY,-122.27714002,37.870970329999999
8036894,2016,2016-05-10,0103,2016-03-07,1855,16,40,1,5,6,0103,0,0,0,,0,011,"SACRAMENTO ST","PRINCE ST",0.00,,Y,B,-,N,,,,,,,,,,N,4,0,1,2,A,-,10,21950,A,N,G,B,B,B,H,-,C,A,0,Y,,,,Y,,A,01,0,0,1,0,1,0,0,0,0,"- ","- ",,,ALAMEDA,BERKELEY,-122.27865988000001,37.851479910000002
8036906,2016,2016-05-10,0103,2016-03-08,1940,8,38,2,5,6,0103,0,0,0,,0,008,"CLAREMONT AV","CLAREMONT CRES",0.00,,Y,B,-,N,,,,,,,,,,N,3,0,2,3,A,-,10,21950,A,N,G,B,B,A,H,-,C,A,0,Y,,,,Y,,A,01,0,2,0,0,2,0,0,0,0,"- ","- ",,,ALAMEDA,BERKELEY,-122.24599999,37.857209900000001
8036910,2016,2016-05-10,0103,2016-03-09,0706,59,19,3,5,6,0103,0,0,0,,0,004,"KAINS AV","GILMAN ST",15.00,S,N,C,-,N,,,,,,,,,,N,3,0,1,2,A,-,09,21804,A,N,A,G,A,B,H,-,A,D,0,,Y,,,Y,,A,01,0,1,0,0,0,0,1,0,0,"- ","- ",,,ALAMEDA,BERKELEY,-122.29485651,37.880640210000003
8036922,2016,2016-05-10,0103,2016-03-24,1313,101,19,4,5,6,0103,0,0,0,,0,004,"CORNELL AV","HOPKINS ST",4.00,N,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,03,22350,,F,G,B,E,A,H,-,A,D,0,Y,,,,Y,,A,01,0,1,0,0,1,0,0,0,0,"- ","- ",,,ALAMEDA,BERKELEY,-122.29173338,37.876460659999999
8036930,2016,2016-05-10,0103,2016-03-26,1253,38,30,6,5,6,0103,0,0,0,,0,005,"CALIFORNIA ST","ALLSTON WY",0.00,,Y,A,-,N,,,,,,,,,,N,3,0,2,2,A,-,12,22450,A,N,A,G,A,A,H,-,A,A,0,,Y,,,Y,,L,04,0,1,1,0,0,0,1,0,0,"- ","- ",,,ALAMEDA,BERKELEY,-122.2794799,37.867889910000002
8036942,2016,2016-05-10,0103,2016-03-27,1132,57,39,7,5,6,0103,0,0,0,,0,010,"ADELINE ST","ESSEX ST",143.00,S,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,11,21954,A,N,G,B,D,A,H,-,A,D,0,Y,,,,Y,Y,N,60,0,1,0,0,1,0,0,0,0,"- ","- ",,,ALAMEDA,BERKELEY,-122.26973374000001,37.853114069999997
8036946,2016,2016-05-10,0103,2016-03-27,1956,127,17,7,5,6,0103,0,0,0,,0,002,"MARTIN LUTHER KING JR WY","BERRYMAN ST",0.00,,Y,A,-,N,,,,,,,,,,N,3,0,2,3,A,-,12,22450,A,N,G,B,B,A,H,-,B,A,0,Y,,,,Y,,A,07,0,1,1,0,2,0,0,0,0,"- ","- ",,,ALAMEDA,BERKELEY,-122.27429988999999,37.88323999
8036950,2016,2016-05-10,0103,2016-03-29,1850,69,16,2,5,6,0103,0,0,0,,0,001,"CEDAR ST","ARCH ST",56.00,W,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,10,21950,A,N,A,B,B,A,H,-,A,A,0,Y,,,,Y,,A,01,0,1,0,0,1,0,0,0,0,"- ","- ",,,ALAMEDA,BERKELEY,-122.26480137,37.878984369999998
8036957,2016,2016-05-10,0103,2016-03-04,1421,48,26,5,5,6,0103,0,0,0,,0,006,"OXFORD ST","BERKELEY WY",0.00,,Y,B,C,N,,,,,,,,,,N,4,0,1,2,A,-,10,21950,A,N,G,B,B,B,H,-,A,A,0,Y,,,,Y,,A,01,0,0,1,0,1,0,0,0,0,"- ","- ",,,ALAMEDA,BERKELEY,-122.26625987,37.873339909999999
8036975,2016,2017-02-09,0103,2016-03-21,1750,8,33,1,5,6,0103,0,0,0,,0,013,"OREGON ST","SAN PABLO AV",0.00,,Y,B,-,Y,ALA,4,123,-,-,2.120,I,5,S,N,3,0,2,3,A,-,10,21950,A,N,G,B,B,B,H,-,A,A,0,Y,,,,Y,,A,01,0,1,1,0,2,0,0,0,0,"- ","- ",,,ALAMEDA,BERKELEY,-122.28768719999999,37.854911960000003
8036987,2016,2018-03-17,0103,2016-03-23,1944,122,32,3,5,6,0103,0,0,0,,0,013,"CHANNING WY","SAN PABLO AV",0.00,,Y,A,-,Y,ALA,4,123,-,-,2.700,I,5,N,N,3,0,1,2,A,-,10,21950,A,N,D,B,B,A,H,-,C,D,0,Y,,,,Y,,A,01,0,1,0,0,1,0,0,0,0,"- ","- ",,,ALAMEDA,BERKELEY,-122.29013732,37.862970969999999
8037008,2016,2016-05-17,0103,2016-03-11,2351,89,34,5,5,6,0103,0,0,0,,0,005,"BLAKE ST","BLAKE ST 1734",0.00,,-,C,-,N,,,,,,,,,,N,4,0,1,2,A,-,21,22106,,N,B,G,A,B,H,-,C,D,0,,Y,,,Y,,A,07,0,0,1,0,0,0,1,0,0,"- ","- ",,,ALAMEDA,BERKELEY,-122.27473061000001,37.862097570000003
8037012,2016,2016-05-10,0103,2016-03-12,1933,127,22,6,5,6,0103,0,0,0,,0,003,"ACTON ST","UNIVERSITY AV",0.00,,Y,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,11,21456,B,N,G,B,B,B,H,-,C,A,0,Y,,,,Y,,N,60,0,0,1,0,1,0,0,0,0,"- ","- ",,,ALAMEDA,BERKELEY,-122.28425989,37.870179929999999
8037020,2016,2016-05-10,0103,2016-03-15,1719,8,21,2,5,6,0103,0,0,0,,0,014,"VIRGINIA ST","8TH ST",0.00,,Y,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,09,21801,B,N,D,G,A,A,H,-,A,A,0,,Y,,,Y,,L,04,0,1,0,0,0,0,1,0,0,"- ","- ",,,ALAMEDA,BERKELEY,-122.29689996,37.872759960000003
8037026,2016,2017-02-17,0103,2016-03-21,0827,119,20,1,5,6,0103,0,0,0,,0,013,"RT 123","HEINZ AV",0.00,,Y,B,-,Y,ALA,4,123,-,-,2.080,I,5,S,N,4,0,1,2,A,-,08,22107,,M,B,G,A,A,H,-,A,A,0,,Y,,,Y,,A,01,0,0,1,0,0,0,1,0,0,"- ","- ",,,ALAMEDA,BERKELEY,-122.28750220000001,37.854399960000002
8037030,2016,2016-05-10,0103,2016-03-02,1210,42,15,3,5,6,0103,0,0,0,,0,001,"EUCLID AV","CRYSTAL WY",235.00,N,N,B,-,N,,,,,,,,,,N,3,0,2,2,A,-,03,22350,,N,C,G,A,A,H,-,A,D,0,,Y,,,Y,,L,04,0,2,0,0,0,0,2,0,0,"- ","- ",,,ALAMEDA,BERKELEY,-122.26257323,37.88735183
8037034,2016,2016-05-10,0103,2016-03-02,1604,107,34,3,5,6,0103,0,0,0,,0,002,"SACRAMENTO ST","WARD ST",0.00,,Y,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,10,21950,A,F,G,B,B,A,H,-,A,A,0,Y,,,,Y,,A,01,0,0,1,0,1,0,0,0,0,"- ","- ",,,ALAMEDA,BERKELEY,-122.28004998999999,37.857789930000003
8037036,2016,2016-05-10,0103,2016-03-18,1951,30,35,5,5,6,0103,0,0,0,,0,010,"DERBY ST","SHATTUCK AV",0.00,,-,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,08,22107,,N,B,G,A,A,H,-,C,D,0,,Y,,,Y,,A,01,0,1,0,0,0,0,1,0,0,"- ","- ",,,ALAMEDA,BERKELEY,-122.26711998,37.860339920000001
8037038,2016,2016-05-10,0103,2016-03-03,2304,123,32,4,5,6,0103,0,0,0,,0,007,"TELEGRAPH AV","PARKER ST",0.00,,Y,B,-,N,,,,,,,,,,N,3,0,1,2,A,-,10,21950,A,N,G,B,B,B,H,-,C,A,0,Y,,,,Y,,A,01,0,1,0,0,1,0,0,0,0,"- ","- ",,,ALAMEDA,BERKELEY,-122.25870990999999,37.863230000000001
8037040,2016,2016-05-16,0103,2016-03-20,1025,57,28,7,5,6,0103,0,0,0,,0,009,ELLSWORTH,"DURANT AV",10.00,N,N,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,10,21950,A,N,G,B,B,A,H,-,A,A,0,Y,,,,Y,,A,01,0,0,1,0,1,0,0,0,0,"- ","- ",,,ALAMEDA,BERKELEY,-122.26354592,37.867237070000002
8037281,2016,2016-05-10,0103,2016-03-31,1124,99,40,4,5,6,0103,0,0,0,,0,011,"ASHBY AV","ACTON ST",5.00,E,N,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,00,22170,,N,B,G,A,A,H,-,A,A,0,,Y,,,Y,,L,04,0,0,1,0,0,0,1,0,0,"- ","- ",,,ALAMEDA,BERKELEY,-122.28135275,37.853201230000003
8037314,2016,2016-05-10,0103,2016-03-19,1033,57,35,6,5,6,0103,0,0,0,,0,010,"ASHBY AV","MARTIN LUTHER KING JR WY",114.00,E,N,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,11,21954,A,N,G,B,D,A,H,-,A,D,0,Y,,,,Y,,N,60,0,0,1,0,1,0,0,0,0,"- ","- ",,,ALAMEDA,BERKELEY,-122.27066976,37.854338319999997
8050028,2016,2016-06-15,0103,2016-04-03,1132,151,23,7,5,6,0103,0,0,0,,0,004,"CEDAR ST","CALIFORNIA ST",0.00,,Y,A,-,N,,,,,,,,,,N,4,0,1,2,D,-,00,,,N,D,G,A,A,H,-,A,D,0,,Y,,,Y,,-,"- ",0,0,1,0,0,0,1,0,0,"- ","- ",,,ALAMEDA,BERKELEY,-122.28045985999999,37.876950000000001
8050031,2016,2016-06-10,0103,2016-04-01,1716,126,28,5,5,6,0103,0,0,0,,0,009,"CHANNING WY","DANA ST",0.00,,Y,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,10,21950,A,F,G,B,B,A,H,-,A,D,0,Y,,,,Y,,A,01,0,0,1,0,1,0,0,0,0,"- ","- ",,,ALAMEDA,BERKELEY,-122.2610699,37.866619980000003
8050036,2016,2016-06-10,0103,2016-04-19,1711,31,33,2,5,6,0103,0,0,0,,0,012,"SACRAMENTO ST","ASHBY AV",207.00,N,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,17,22517,,N,B,G,A,A,H,-,A,A,0,,Y,,,Y,,A,08,0,1,0,0,0,0,1,0,0,"- ","- ",,,ALAMEDA,BERKELEY,-122.27921440999999,37.853836999999999
8050040,2016,2016-06-15,0103,2016-04-30,2347,123,28,6,5,6,0103,0,0,0,,0,008,"N COLLEGE AV","W BANCROFT AV",0.00,,Y,A,-,N,,,,,,,,,,N,4,0,1,3,A,-,10,21950,A,N,G,B,B,A,H,-,C,A,0,Y,,,,Y,,A,01,0,0,1,0,1,0,0,0,0,"- ","- ",,,ALAMEDA,BERKELEY,-122.25463986,37.869299990000002
8050043,2016,2016-06-10,0103,2016-04-30,1230,157,13,6,5,6,0103,0,0,0,,0,002,"HOPKINS ST","CARLOTTA AV",46.00,E,N,A,-,N,,,,,,,,,,N,2,0,1,2,A,-,08,22107,,N,C,G,A,A,H,-,A,D,0,,Y,,,Y,,L,04,1,0,0,0,0,0,1,0,0,"- ","- ",,,ALAMEDA,BERKELEY,-122.28020822000001,37.882541109999998
8050044,2016,2016-06-10,0103,2016-04-29,1518,49,20,5,5,6,0103,0,0,0,,0,014,"6TH ST","UNIVERSITY AV",0.00,,Y,A,-,N,,,,,,,,,,N,2,0,1,2,A,-,09,21801,A,N,D,G,A,A,H,-,A,A,0,,Y,,,Y,,A,01,1,0,0,0,0,0,1,0,0,"- ","- ",,,ALAMEDA,BERKELEY,-122.29770997999999,37.867969989999999
8050047,2016,2016-06-15,0103,2016-04-28,0120,40,27,4,5,6,0103,0,0,0,,0,008,CHANNING,"E COLLEGE AV",12.00,W,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,12,21453,A,N,D,G,A,A,H,-,C,A,0,,Y,,,Y,,L,04,0,1,0,0,0,0,1,0,0,"- ","- ",,,ALAMEDA,BERKELEY,-122.25433131,37.867476240000002
8050049,2016,2016-06-10,0103,2016-04-26,1739,53,31,2,5,6,0103,0,0,0,,0,013,"CHANNING WY","BYRON ST",59.00,E,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,17,22517,,N,E,G,A,A,H,-,A,D,0,,Y,,,Y,,A,01,0,1,0,0,0,0,1,0,0,"- ","- ",,,ALAMEDA,BERKELEY,-122.28891811,37.863025530000002
8050050,2016,2016-06-10,0103,2016-04-26,0953,48,36,2,5,6,0103,0,0,0,,0,008,"RUSSELL ST","FLORENCE ST",0.00,,Y,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,09,21801,A,N,D,G,A,A,H,-,A,D,0,,Y,,,Y,,A,01,0,0,1,0,0,0,1,0,0,"- ","- ",,,ALAMEDA,BERKELEY,-122.25851987999999,37.857789930000003
8050052,2016,2016-06-10,0103,2016-04-25,1846,51,23,1,5,6,0103,0,0,0,,0,003,"SACRAMENTO ST","DELAWARE ST",0.00,,Y,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,11,21950,B,N,D,G,A,A,H,-,A,A,0,,Y,,,Y,,L,04,0,1,0,0,0,0,1,0,0,"- ","- ",,,ALAMEDA,BERKELEY,-122.28234988,37.873059900000001
8050056,2016,2016-06-10,0103,2016-04-23,2159,103,24,6,5,6,0103,0,0,0,,0,006,"UNIVERSITY AV","OXFORD ST",0.00,,Y,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,10,21950,A,N,G,B,B,A,H,-,C,A,0,Y,,,,Y,,A,01,0,0,1,0,1,0,0,0,0,"- ","- ",,,ALAMEDA,BERKELEY,-122.26616985,37.872489940000001
8050060,2016,2017-02-11,0103,2016-04-14,1920,93,35,4,5,6,0103,0,0,0,,0,010,"ASHBY AV","ADELINE ST",0.00,,Y,A,-,Y,ALA,4,13,-,-,12.240,I,6,S,N,3,0,1,2,A,-,08,22107,,N,G,B,B,A,H,-,B,A,0,Y,,,,Y,,A,01,0,1,0,0,1,0,0,0,0,"- ","- ",,,ALAMEDA,BERKELEY,-122.26903964,37.854708950000003
8054893,2016,2016-08-04,0103,2016-05-14,1326,129,14,6,5,6,0103,0,0,0,,0,001,"MARIN AV","SPRUCE ST",23.00,E,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,12,22450,A,N,D,G,A,A,H,-,A,A,0,,Y,,,Y,,L,04,0,1,0,0,0,0,1,0,0,"- ","- ",,,ALAMEDA,BERKELEY,-122.2676374,37.893189130000003
8062968,2016,2016-09-29,0103,2016-08-01,1638,1,32,1,5,6,0103,0,0,0,,0,014,"ADDISON ST","10TH ST",8.00,W,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,10,21950,A,N,G,B,B,A,H,-,A,A,0,Y,,,,Y,,A,01,0,1,0,0,1,0,0,0,0,"- ","- ",,,ALAMEDA,BERKELEY,-122.29292679,37.867584350000001
8062976,2016,2016-09-29,0103,2016-08-22,1844,27,24,1,5,6,0103,0,0,0,,0,006,UNIVERSITY,OXFORD,0.00,,Y,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,09,21801,A,N,D,G,A,A,H,-,A,A,0,,Y,,,Y,,A,01,0,0,1,0,0,0,1,0,0,"- ","- ",,,ALAMEDA,BERKELEY,-122.26616985,37.872489940000001
8062980,2016,2016-09-29,0103,2016-08-21,2026,127,17,7,5,6,0103,0,0,0,,0,002,"OXFORD ST","VINE ST",0.00,,Y,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,08,22107,,N,D,G,A,A,H,-,C,A,0,,Y,,,Y,,A,01,0,0,1,0,0,0,1,0,0,"- ","- ",,,ALAMEDA,BERKELEY,-122.26708986,37.88049994
8062988,2016,2016-09-29,0103,2016-08-21,1151,87,29,7,5,6,0103,0,0,0,,0,006,"BANCROFT WY",FULTON,150.00,W,N,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,08,22107,,N,B,G,A,A,H,-,A,A,0,,Y,,,Y,,A,01,0,0,1,0,0,0,1,0,0,"- ","- ",,,ALAMEDA,BERKELEY,-122.26644304,37.867773800000002
8062996,2016,2016-09-29,0103,2016-08-09,1858,80,26,2,5,6,0103,0,0,0,,0,008,"BANCROFT WY","COLLEGE AV",32.00,W,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,11,21950,B,N,G,B,B,A,H,-,A,A,0,Y,,,,Y,,N,60,0,1,0,0,1,0,0,0,0,"- ","- ",,,ALAMEDA,BERKELEY,-122.25474927,37.86928503
8063004,2016,2016-09-29,0103,2016-08-07,1555,129,13,7,5,6,0103,0,0,0,,0,001,"SOLANO AV","COLUSA AV",105.00,E,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,08,22107,,N,B,G,A,A,H,-,A,D,0,,Y,,,Y,,A,01,0,1,0,0,0,0,1,0,0,"- ","- ",,,ALAMEDA,BERKELEY,-122.27946658,37.891355799999999
8063012,2016,2016-09-29,0103,2016-08-08,1943,87,23,1,5,6,0103,0,0,0,,0,003,"DELAWARE ST","GRANT ST",0.00,,Y,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,21,22106,,N,G,B,B,A,H,-,A,A,0,Y,,,,Y,,A,01,0,1,0,0,1,0,0,0,0,"- ","- ",,,ALAMEDA,BERKELEY,-122.27554992,37.87390989
8063015,2016,2016-11-22,0103,2016-08-13,1203,104,24,6,5,6,0103,0,0,0,,0,003,"VIRGINIA ST","MARTIN LUTHER KING JR WY",119.00,E,N,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,11,21950,B,N,B,B,E,A,H,-,A,D,0,Y,,,,Y,,N,60,0,0,1,0,1,0,0,0,0,"- ","- ",,,ALAMEDA,BERKELEY,-122.2731234,37.876054670000002
8063016,2016,2016-09-29,0103,2016-08-08,1846,37,36,1,5,6,0103,0,0,0,,0,007,"TELEGRAPH AV","DOWLING PL",10.00,,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,10,21950,A,M,A,B,B,A,H,-,A,A,0,Y,,,,Y,,A,01,0,1,0,0,1,0,0,0,0,"- ","- ",,,ALAMEDA,BERKELEY,-122.25992986,37.854469969999997
8071561,2016,2016-07-11,0103,2016-05-27,0953,49,22,5,5,6,0103,0,0,0,,0,004,"SAN PABLO AV","VIRGINIA ST",45.00,N,N,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,06,21755,,N,B,G,A,A,H,-,A,D,0,,Y,,,Y,,L,04,0,0,1,0,0,0,1,0,0,"- ","- ",,,ALAMEDA,BERKELEY,-122.29362948000001,37.873549590000003
8071563,2016,2016-07-11,0103,2016-05-25,1851,33,19,3,5,6,0103,0,0,0,,0,004,"GILMAN ST","NORTHSIDE AV",68.00,E,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,17,22517,,N,B,G,A,A,H,-,A,D,0,,Y,,,Y,,A,01,0,1,0,0,0,0,1,0,0,"- ","- ",,,ALAMEDA,BERKELEY,-122.28851249,37.881081250000001
8071566,2016,2016-07-11,0103,2016-05-21,1603,87,31,6,5,6,0103,0,0,0,,0,014,"SAN PABLO AV","UNIVERSITY AV",0.00,,Y,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,08,22107,,N,B,G,A,A,H,-,A,A,0,,Y,,,Y,,A,01,0,1,0,0,0,0,1,0,0,"- ","- ",,,ALAMEDA,BERKELEY,-122.29220986,37.869129960000002
8073768,2016,2016-07-11,0103,2016-05-18,0820,101,33,3,5,6,0103,0,0,0,,0,012,"SACRAMENTO ST","OREGON ST",3.00,N,N,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,10,21950,A,F,G,B,B,A,H,-,A,A,0,Y,,,,Y,,A,01,0,0,1,0,1,0,0,0,0,"- ","- ",,,ALAMEDA,BERKELEY,-122.27967172,37.856038130000002
8073813,2016,2016-07-15,0103,2016-05-16,1024,144,32,1,5,6,0103,0,0,0,,0,013,"ASHBY AV","ASHBY AV 1025",0.00,,-,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,00,14681,,N,C,G,A,A,H,-,A,D,0,,Y,,,Y,,L,04,0,1,0,0,0,0,1,0,0,"- ","- ",,,ALAMEDA,BERKELEY,-122.28844553,37.851795469999999
8073835,2016,2016-07-11,0103,2016-05-16,1727,27,29,1,5,6,0103,0,0,0,,0,006,"OXFORD ST","CENTER ST",0.00,,Y,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,09,21801,A,N,D,G,A,A,H,-,A,A,0,,Y,,,Y,,L,04,0,1,0,0,0,0,1,0,0,"- ","- ",,,ALAMEDA,BERKELEY,-122.26593986,37.870589989999999
